"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"12129/393.0999mz/15.79min",0.41521,0.40814,0.55396,0.59387,0.60685,0.6082,0.62919,0.64131
"17158/435.3678mz/28.59min",0.41462,0.40649,0.50665,0.51917,0.5201,0.56216,0.61882,0.61447
"6817/202.1225mz/9.70min",0.41425,0.98796,0.94114,0.92331,0.91164,0.89682,0.88064,0.86903
"11566/209.1171mz/14.97min",0.41384,0.35487,0.3378,0.33518,0.33437,0.40907,0.40548,0.40027
"20533/243.9663mz/34.29min",0.41383,0.48101,0.73083,0.758,0.7474,0.74487,0.75505,0.74501
"18253/526.4310mz/29.49min",0.41369,0.43437,0.41649,0.4162,0.41159,0.48223,0.48964,0.48313
"12894/424.2173mz/16.91min",0.41368,0.74527,0.7373,0.74633,0.73461,0.7521,0.82134,0.83394
"792/185.0420mz/0.21min",0.41347,0.33382,0.5024,0.63236,0.62609,0.62866,0.66735,0.67992
"11579/361.1490mz/14.97min",0.41323,0.33221,0.36582,0.3592,0.35419,0.35545,0.34913,0.34559
"12831/199.1480mz/16.76min",0.41302,1.7033,1.6684,1.6475,1.6473,1.6277,1.6001,1.5849
"10268/249.0603mz/13.35min",0.41232,0.35474,0.45018,0.45622,0.45502,0.46568,0.45808,0.45274
"8013/164.0423mz/10.96min",0.41228,0.4099,0.41135,0.40702,0.40078,0.394,0.38967,0.38449
"2332/1046.3282mz/1.69min",0.41217,0.3488,0.36099,0.471,0.4657,0.51274,0.52121,0.5143
"9757/217.0859mz/12.76min",0.41202,0.68305,0.64215,0.63461,0.64303,0.67453,0.67393,0.66633
"8730/355.1022mz/11.75min",0.41166,0.33092,0.37582,0.43961,0.43213,0.43094,0.43943,0.43665
"12804/307.2113mz/16.70min",0.41063,1.5068,1.5352,1.5099,1.4901,1.4858,1.4646,1.4476
"20550/84.0444mz/34.35min",0.41053,0.32911,0.61985,0.63414,0.62399,0.61385,0.73138,0.72335
"12857/199.1480mz/16.77min",0.41033,1.6073,1.568,1.545,1.5461,1.5283,1.5042,1.5002
"8667/290.1596mz/11.73min",0.4103,0.45588,0.61222,0.62664,0.61574,0.6163,0.61468,0.6078
"12285/492.1649mz/15.94min",0.40996,0.3707,0.4382,0.44347,0.44742,0.44068,0.43705,0.43196
"3794/415.0981mz/2.46min",0.40976,0.41091,0.80222,0.85947,1.0696,1.0574,1.0409,1.0301
"13705/487.1496mz/18.06min",0.40974,0.33234,0.41941,0.41499,0.44583,0.47684,0.48731,0.5908
"19733/105.0699mz/32.64min",0.40931,0.36906,0.51707,0.52346,0.5206,0.51585,0.50639,0.51631
"7364/329.1186mz/10.25min",0.40884,1.1177,1.1618,1.1439,1.1256,1.1591,1.1868,1.2054
"12237/97.0284mz/15.92min",0.40838,0.3431,0.34584,0.34132,0.34363,0.36061,0.36049,0.35599
"14625/415.2688mz/21.53min",0.40763,0.52266,0.49257,0.48377,0.47799,0.60598,0.75015,0.7596
"5071/538.1269mz/5.58min",0.40751,0.45597,0.97487,0.99055,0.974,0.96274,1.0015,1.0528
"11246/758.2647mz/14.44min",0.40734,0.67342,0.68108,0.69073,0.68215,0.71706,0.70796,0.70068
"2098/381.0791mz/1.60min",0.40687,0.40114,0.38462,0.37763,0.38634,0.41585,0.41292,0.44647
"2879/61.0109mz/1.88min",0.4068,1.6029,1.6107,1.5858,1.5583,1.5395,1.5301,1.5102
"6818/219.1491mz/9.70min",0.40665,0.96171,0.91508,0.89758,0.88566,0.8712,0.85574,0.84437
"4538/203.0549mz/4.11min",0.40663,0.37115,0.52318,0.5351,0.535,0.52916,0.53321,0.54198
"17352/605.4025mz/28.60min",0.40657,0.57085,0.54417,0.53599,0.54728,0.53929,0.54916,0.59685
"10754/571.3219mz/13.76min",0.40645,0.38685,0.46293,0.48767,0.49143,0.50746,0.50069,0.50108
"8383/355.1021mz/11.40min",0.40639,0.45577,0.48008,0.48959,0.48155,0.47478,0.46936,0.46431
"5307/482.1075mz/6.22min",0.40634,0.356,0.54383,0.58782,0.61778,0.61024,0.60109,0.61795
"12066/372.1651mz/15.68min",0.40624,0.47668,0.44861,0.44781,0.44199,0.45381,0.44955,0.44752
"18492/764.5297mz/30.10min",0.40593,0.50644,0.7044,0.69079,0.67886,0.83814,0.86051,0.90499
"3984/372.5449mz/2.96min",0.40583,0.52096,0.57539,0.64152,0.63167,0.62144,0.6103,0.60224
"4710/143.0338mz/4.56min",0.40575,0.32975,0.34019,0.3583,0.35208,0.34834,0.36577,0.45648
"3949/307.0831mz/2.92min",0.40548,0.32533,0.30721,0.3563,0.36164,0.36247,0.43061,0.45503
"2671/358.1341mz/1.81min",0.40468,0.45869,0.44469,0.46168,0.46192,0.65235,0.64282,0.63502
"4956/328.1389mz/5.24min",0.40437,0.96403,1.2677,1.3992,1.3748,1.3547,1.3385,1.3221
"13624/785.4158mz/18.00min",0.40422,0.32981,0.55786,0.54933,0.54088,0.55565,0.54629,0.53926
"12060/355.1386mz/15.67min",0.40388,0.32465,0.40159,0.4131,0.40875,0.40778,0.4079,0.41757
"2461/365.1051mz/1.73min",0.40383,0.33159,0.3999,0.3941,0.3872,0.41847,0.41693,0.42297
"13866/357.1905mz/18.37min",0.40381,0.32968,0.46283,0.45796,0.45054,0.46234,0.45879,0.45276
"4564/114.0549mz/4.20min",0.40356,0.37215,0.43138,0.46922,0.46102,0.47178,0.46336,0.46361
"20401/243.9663mz/33.96min",0.40326,0.45394,0.65318,0.69696,0.68725,0.67571,0.72017,0.71084
"13911/216.0832mz/18.38min",0.40326,0.32315,0.44828,0.44045,0.44025,0.44234,0.43492,0.43211
"12877/389.2167mz/16.82min",0.40299,1.0831,1.0264,1.0066,0.98976,0.97454,0.96691,0.95797
"18488/585.4510mz/30.09min",0.40283,0.90947,1.116,1.1093,1.0964,1.2213,1.2024,1.2562
"5966/158.0812mz/8.33min",0.40264,0.43228,0.40772,0.40615,0.40202,0.4044,0.53322,0.52804
"3687/61.0104mz/2.30min",0.40232,2.2119,2.1712,2.138,2.1005,2.0785,2.0707,2.0442
"12798/226.1800mz/16.71min",0.40184,0.51702,0.77665,0.79408,0.78039,0.797,0.78292,0.78198
"8339/341.1380mz/11.37min",0.40151,0.45208,0.43816,0.43936,0.44105,0.43383,0.42666,0.42178
"5500/355.1020mz/6.93min",0.4015,0.38904,0.41161,0.57455,0.57299,0.56339,0.56995,0.73898
"4819/237.0868mz/4.88min",0.40059,0.45905,0.45203,0.45569,0.45643,0.44937,0.4869,0.48837
"11435/314.1384mz/14.75min",0.40035,1.0425,0.98667,0.9749,1.0248,1.0136,1.0092,0.99717
"18413/144.9821mz/29.90min",0.40001,0.36189,0.36545,0.3867,0.38,0.3811,0.38062,0.40217
"7333/475.3124mz/10.23min",0.39968,0.38689,0.37345,0.36665,0.38641,0.41836,0.44295,0.43709
"13573/81.0336mz/18.00min",0.39959,0.3358,0.41718,0.4166,0.41036,0.43157,0.43424,0.43471
"3035/308.0910mz/2.11min",0.39909,0.33944,0.51854,0.51198,0.52312,0.56759,0.68069,0.79384
"11802/323.1493mz/15.32min",0.39856,0.50468,0.50942,0.53073,0.52276,0.53828,0.54231,0.5363
"6027/183.0651mz/8.47min",0.39827,0.55907,0.58902,0.57775,0.67999,0.69158,0.72516,0.72086
"1336/300.4096mz/1.18min",0.39796,0.4699,0.61757,0.61477,0.60461,0.59643,0.58624,0.57857
"12380/199.1480mz/16.10min",0.39757,2.047,1.9446,1.9069,1.8736,1.8425,1.8087,1.7848
"9159/387.1186mz/12.16min",0.39729,0.56582,0.57541,0.56568,0.74423,0.73162,0.806,0.83958
"8367/372.1285mz/11.39min",0.39697,0.6994,0.7001,0.69386,0.68265,0.67404,0.66187,0.66134
"4933/203.0547mz/5.13min",0.39662,0.36836,0.53106,0.5695,0.667,0.6758,0.68864,0.69432
"11214/601.3060mz/14.40min",0.39634,0.90902,0.8744,0.87142,0.8566,0.84229,0.83499,0.82504
"7162/483.1207mz/10.06min",0.39602,0.81779,0.81632,0.85212,0.88874,0.89923,1.1299,1.214
"16742/122.0964mz/28.26min",0.39594,0.33469,0.33127,0.34746,0.40465,0.39786,0.43727,0.43387
"14747/660.3277mz/21.75min",0.39519,0.38267,0.36262,0.39087,0.38991,0.40815,0.4562,0.45539
"4293/468.1279mz/3.52min",0.39506,0.48933,0.98886,1.0216,1.0037,1.0208,1.0286,1.0154
"14706/654.3690mz/21.71min",0.39393,0.31603,0.30976,0.33272,0.33433,0.3349,0.35805,0.37063
"5331/220.0637mz/6.22min",0.39393,0.31971,0.39992,0.46805,0.4671,0.46501,0.45755,0.45242
"8411/707.1811mz/11.41min",0.39381,0.54932,0.51749,0.53125,0.52346,0.5164,0.52244,0.51842
"12435/297.1092mz/16.18min",0.39345,1.2635,1.19,1.1683,1.159,1.1402,1.1257,1.1108
"20825/145.0495mz/35.35min",0.39324,0.49064,0.70521,0.8151,0.80084,0.78735,0.80864,0.79802
"8446/515.2024mz/11.43min",0.39318,0.56464,0.53607,0.57153,0.58012,0.57693,0.56636,0.55979
"8024/135.0441mz/10.97min",0.39272,0.3732,0.37557,0.37331,0.36713,0.36092,0.35902,0.35711
"11170/143.1431mz/14.34min",0.39236,0.61745,0.63659,0.63123,0.6218,0.64571,0.63722,0.66382
"5397/251.1387mz/6.49min",0.39158,0.85411,0.82647,0.87269,0.89085,0.87669,0.95184,0.9429
"2387/875.2703mz/1.70min",0.39155,0.35158,0.42742,0.46506,0.45836,0.53368,0.53325,0.5262
"14029/249.0603mz/19.00min",0.39144,0.31399,0.42547,0.41848,0.41717,0.43331,0.42583,0.42034
"1290/466.8442mz/1.18min",0.3913,0.38791,0.49091,0.48961,0.48313,0.47493,0.4675,0.46137
"8389/449.0401mz/11.40min",0.39056,0.3528,0.34123,0.34089,0.34521,0.33938,0.34431,0.39072
"7805/135.0441mz/10.68min",0.39056,0.44356,0.4407,0.44338,0.43832,0.4351,0.43044,0.42472
"15110/340.2480mz/22.86min",0.39024,1.0515,1.038,1.0228,1.0126,0.99547,0.99453,0.98334
"5537/132.0807mz/7.03min",0.38905,0.50231,0.54103,0.55147,0.54394,0.61761,0.60658,0.60529
"11820/707.2552mz/15.40min",0.38806,0.40452,0.45084,0.44316,0.43869,0.4635,0.45838,0.45231
"13686/438.2695mz/18.02min",0.38793,0.34788,0.60571,0.59476,0.58452,0.57466,0.70113,0.69207
"4392/203.0548mz/3.80min",0.38789,0.40536,0.58068,0.58709,0.58855,0.69488,0.70662,0.70002
"14387/325.1295mz/20.38min",0.38735,0.32266,0.30798,0.31769,0.32852,0.32669,0.32499,0.32438
"5085/265.1545mz/5.60min",0.38711,0.69193,0.7019,0.72198,0.71106,0.73568,0.80993,0.80265
"7981/454.0191mz/10.92min",0.38698,0.33261,0.49368,0.50104,0.58504,0.58657,0.57812,0.5706
"17872/105.0699mz/28.91min",0.38686,0.36261,0.37693,0.37161,0.36511,0.38258,0.37571,0.3739
"10569/374.1889mz/13.62min",0.38669,0.44031,0.54368,0.55645,0.60457,0.66245,0.72188,0.73209
"1324/344.8750mz/1.18min",0.38664,0.37618,0.4609,0.45847,0.45107,0.44357,0.43877,0.433
"7780/164.0423mz/10.67min",0.386,0.40256,0.38561,0.40866,0.40163,0.39491,0.40437,0.40237
"13365/122.0965mz/17.64min",0.38592,0.56253,0.75469,0.78042,0.76817,0.77631,0.76215,0.77161
"8017/165.0443mz/10.96min",0.38536,0.36467,0.37248,0.36889,0.36248,0.35649,0.34996,0.34571
"14323/796.5684mz/20.37min",0.38529,0.40893,0.40495,0.40666,0.40513,0.42571,0.43535,0.44797
"1712/96.9217mz/1.45min",0.38511,0.48007,0.45518,0.50649,0.53653,0.52746,0.54485,0.5602
"20517/342.0030mz/34.26min",0.38463,0.45586,1.0516,1.1636,1.1661,1.1469,1.2111,1.1985
"20629/342.0029mz/34.56min",0.38459,0.53414,1.1941,1.3062,1.2983,1.2792,1.3665,1.3605
"829/243.9663mz/0.54min",0.38396,0.33504,0.68591,0.77564,0.77284,0.76298,0.79565,0.89504
"9540/323.2061mz/12.54min",0.38396,0.44663,0.47572,0.49511,0.48704,0.50055,0.56737,0.56614
"18252/496.4204mz/29.47min",0.38383,0.34512,0.50601,0.49761,0.66752,0.66072,0.66253,0.70404
"16297/448.2901mz/27.70min",0.38378,0.34378,0.39346,0.50252,0.5636,0.55434,0.58618,0.5893
"2780/109.0283mz/1.84min",0.38345,0.67269,0.6381,0.62979,0.6665,0.65745,0.65924,0.65612
"2900/117.0182mz/1.89min",0.38344,0.68954,0.64949,0.63753,0.65278,0.64626,0.65169,0.64323
"6784/281.1130mz/9.66min",0.38189,0.43337,0.44403,0.43548,0.43701,0.43974,0.43303,0.42745
"4809/132.0807mz/4.89min",0.38153,0.45917,0.61948,0.62517,0.61744,0.60881,0.60346,0.6199
"2304/333.1476mz/1.67min",0.381,1.1605,1.0994,1.0806,1.0718,1.0548,1.0383,1.0254
"10142/314.1384mz/13.19min",0.38085,0.34665,0.43731,0.53585,0.52692,0.52074,0.5187,0.51269
"20188/261.9768mz/33.59min",0.38078,0.33148,0.63235,0.80725,0.8019,0.79339,0.94771,0.95781
"18821/792.5609mz/30.99min",0.38049,0.76509,0.99328,0.9766,0.96097,1.2018,1.2827,1.3397
"20466/145.0495mz/34.14min",0.38008,0.49811,0.51213,0.63468,0.66095,0.65929,0.91118,0.90287
"13843/431.1674mz/18.37min",0.3798,0.33523,0.40406,0.40941,0.43796,0.44338,0.44116,0.43592
"12058/601.3690mz/15.66min",0.37977,0.52126,0.63494,0.63913,0.64414,0.63358,0.62326,0.62849
"10766/355.1747mz/13.74min",0.37976,0.5524,0.69512,0.68179,0.67039,0.66095,0.65275,0.6447
"10465/264.2321mz/13.57min",0.37927,0.31233,0.30372,0.29804,0.29899,0.32337,0.32231,0.31855
"5744/219.1491mz/7.96min",0.37906,0.96265,0.91707,0.91154,0.90395,0.89049,0.90579,0.89727
"9104/181.1223mz/12.12min",0.37861,0.30393,0.59106,0.77168,0.76055,0.76035,0.75026,0.75313
"18134/452.3943mz/29.26min",0.37769,0.42016,0.43412,0.42916,0.47276,0.4656,0.45724,0.47355
"8084/287.1486mz/11.04min",0.37656,0.37414,0.52902,0.61187,0.60871,0.60811,0.59826,0.59379
"14073/249.0603mz/19.31min",0.37647,0.31317,0.48619,0.49786,0.48915,0.486,0.4839,0.48076
"2067/365.1051mz/1.57min",0.37612,0.3374,0.32699,0.32067,0.32614,0.33513,0.33697,0.34646
"9948/672.2644mz/12.98min",0.37612,0.35417,0.45317,0.46554,0.45799,0.46871,0.47216,0.48162
"14321/437.3119mz/20.37min",0.37585,0.39935,0.3995,0.39845,0.42539,0.43632,0.44073,0.44383
"12084/345.1330mz/15.71min",0.37582,1.2355,1.1625,1.1888,1.1686,1.1494,1.1306,1.1254
"12473/337.1278mz/16.30min",0.37559,0.35098,0.49896,0.4894,0.5123,0.64352,0.66134,0.66044
"20587/145.0495mz/34.43min",0.3747,0.39812,0.63193,0.70622,0.71545,0.7492,0.77858,0.77014
"16006/565.3478mz/26.83min",0.37432,0.31828,0.48575,0.47725,0.47115,0.47449,0.48596,0.56226
"1386/362.8858mz/1.20min",0.37366,0.37468,0.45468,0.45155,0.44456,0.43713,0.43067,0.42587
"1194/414.3899mz/1.16min",0.37364,0.34226,0.33219,0.3506,0.36454,0.38795,0.38116,0.37696
"18306/201.9756mz/29.66min",0.37357,0.37828,0.50821,0.50569,0.50829,0.51144,0.5556,0.60193
"20528/145.0495mz/34.31min",0.3735,0.44052,0.74979,0.74808,0.7383,0.73695,0.92119,0.96178
"11627/249.0603mz/14.99min",0.37316,0.32403,0.3258,0.32065,0.32092,0.3259,0.32033,0.31607
"10617/451.2169mz/13.66min",0.37244,0.50659,0.56454,0.57235,0.5625,0.55808,0.55002,0.54461
"13093/249.0603mz/17.04min",0.37193,0.31358,0.33967,0.33342,0.33303,0.3431,0.33708,0.34979
"8700/147.0440mz/11.80min",0.37192,0.32192,0.46877,0.48163,0.4789,0.47431,0.51055,0.50382
"3447/235.1439mz/2.21min",0.37167,0.72578,0.82338,0.85182,0.8803,0.87892,0.86666,0.8554
"8372/393.0579mz/11.39min",0.37156,0.37808,0.42312,0.41493,0.44243,0.45208,0.4582,0.45379
"5189/328.1389mz/5.87min",0.37131,0.89912,1.2892,1.3671,1.3548,1.3494,1.3265,1.316
"10388/499.1231mz/13.50min",0.37103,0.6158,0.88609,0.86922,0.86888,0.86127,0.86989,0.85863
"4145/132.0807mz/3.28min",0.37102,0.61976,0.6401,0.63348,0.67803,0.67929,0.6739,0.66501
"13854/231.0498mz/18.37min",0.36972,0.30044,0.4969,0.48875,0.48119,0.48861,0.48243,0.4786
"12203/525.2679mz/15.86min",0.36945,0.29825,0.43777,0.4381,0.44857,0.48762,0.48777,0.5373
"1305/232.9279mz/1.18min",0.36888,0.35482,0.40919,0.40958,0.40277,0.39646,0.3919,0.38689
"4031/61.0093mz/3.10min",0.36824,1.7972,1.7608,1.7455,1.7168,1.6919,1.6688,1.6545
"11335/386.1992mz/14.62min",0.36814,0.30804,0.31397,0.30848,0.39131,0.38664,0.56223,0.5683
"13368/231.0498mz/17.65min",0.36807,0.30086,0.42233,0.41964,0.43058,0.43015,0.42724,0.42227
"11947/477.2094mz/15.61min",0.36731,0.37475,0.35231,0.34554,0.33976,0.33414,0.33664,0.33222
"10726/231.0498mz/13.74min",0.36679,0.30444,0.30772,0.31105,0.31562,0.33223,0.32681,0.3756
"1010/151.0351mz/1.14min",0.36634,0.31584,0.29698,0.30579,0.30135,0.30207,0.29659,0.30168
"19978/176.9718mz/33.19min",0.36628,0.58089,0.58652,0.58023,0.57185,0.5665,0.57055,0.60822
"6147/278.6070mz/8.65min",0.36622,0.87618,0.84469,0.8403,0.82803,0.84768,0.83908,0.82807
"9836/277.1068mz/12.84min",0.36616,1.7811,1.7197,1.6942,1.6652,1.637,1.6261,1.6132
"13593/305.1593mz/17.98min",0.36609,0.51105,0.50538,0.50347,0.58693,0.75874,0.75504,0.75178
"19106/103.9556mz/31.60min",0.36605,0.37049,0.38539,0.44185,0.43611,0.43495,0.42803,0.43974
"6935/1061.2749mz/9.84min",0.36525,0.46865,0.51174,0.50194,0.49403,0.52656,0.57409,0.56759
"5238/265.1545mz/6.05min",0.36484,0.62426,0.81222,0.853,0.892,0.87925,0.88287,0.87343
"20755/243.9663mz/35.05min",0.36469,0.36439,0.54329,0.63919,0.64031,0.69841,0.69708,0.69665
"17916/512.4158mz/28.99min",0.36468,0.32101,0.30308,0.30664,0.32157,0.31691,0.31135,0.31148
"6861/474.1064mz/9.71min",0.36464,1.3206,1.3006,1.3181,1.3995,1.3788,1.533,1.5136
"13358/207.1572mz/17.64min",0.36417,0.59414,0.77537,0.79659,0.80111,0.83335,0.82539,0.81755
"3642/253.1280mz/2.28min",0.36416,0.34325,0.32475,0.34736,0.34153,0.36116,0.42576,0.42012
"12166/769.3844mz/15.86min",0.364,0.43335,0.68091,0.67926,0.67223,0.76087,0.80342,0.8305
"16437/105.0699mz/27.94min",0.36382,0.29604,0.44181,0.44667,0.44004,0.45667,0.47386,0.47363
"9554/476.1913mz/12.57min",0.36365,0.947,0.95148,0.97694,0.97029,0.96214,0.94722,0.94984
"10291/275.1487mz/13.39min",0.36355,0.66525,0.63949,0.63735,0.62619,0.61645,0.60885,0.60908
"7960/757.2179mz/10.87min",0.36353,0.35178,0.504,0.49431,0.4989,0.49484,0.4887,0.48486
"20913/145.0495mz/35.78min",0.36256,0.42183,0.64396,0.71047,0.71326,0.7012,0.80896,0.80495
"8443/370.1130mz/11.43min",0.36255,0.45612,0.51529,0.50807,0.50029,0.50538,0.49661,0.51265
"3594/104.1069mz/2.24min",0.36253,0.39343,0.39086,0.40189,0.40871,0.4018,0.45258,0.44665
"3935/132.0807mz/2.92min",0.36182,0.55833,0.60744,0.644,0.69634,0.68555,0.67357,0.66972
"9844/193.0858mz/12.84min",0.36132,1.4476,1.4366,1.4179,1.3939,1.3702,1.347,1.3317
"11928/393.1013mz/15.58min",0.36113,0.85322,0.90864,0.89344,0.88733,1.0065,0.98821,0.98782
"5053/132.0807mz/5.51min",0.36105,0.47626,0.58806,0.60904,0.59838,0.64824,0.6372,0.65037
"13955/486.3059mz/18.62min",0.36073,0.51749,0.51844,0.50952,0.50496,0.55372,0.55698,0.55602
"19882/141.9586mz/33.04min",0.36027,0.30704,0.32434,0.34464,0.33944,0.39376,0.45649,0.45076
"5983/533.2802mz/8.39min",0.3601,0.71795,0.67691,0.67994,0.72837,0.71601,0.7029,0.72066
"16731/105.0699mz/28.28min",0.36001,0.29846,0.52529,0.5154,0.51247,0.50659,0.63037,0.62518
"18271/628.4988mz/29.54min",0.35996,0.30098,0.38637,0.40705,0.40631,0.4114,0.41033,0.40541
"8020/163.0389mz/10.96min",0.35935,0.34851,0.37127,0.36709,0.36184,0.35586,0.35183,0.34717
"7926/262.1648mz/10.84min",0.35932,0.49204,0.48916,0.52901,1.0184,1.2706,1.3535,1.3356
"6248/427.2075mz/8.85min",0.35841,0.8206,1.5526,1.5784,1.5801,1.5581,1.5609,1.5405
"5710/355.1020mz/7.90min",0.35833,0.31378,0.30291,0.34088,0.36591,0.36594,0.3605,0.35997
"14731/659.3243mz/21.73min",0.35807,0.28798,0.41719,0.41161,0.40458,0.51694,0.51424,0.50986
"20426/342.0030mz/34.04min",0.35804,0.33945,0.85239,1.029,1.0138,1.0316,1.1446,1.1297
"2253/307.1021mz/1.64min",0.35789,0.36031,0.36552,0.39831,0.39178,0.38516,0.47331,0.46734
"1658/96.9217mz/1.45min",0.35681,0.42821,0.41913,0.46088,0.50406,0.49567,0.50534,0.53498
"12936/607.3319mz/16.96min",0.35679,0.34193,0.53606,0.52921,0.52491,0.56221,0.56621,0.56105
"13945/223.0636mz/18.54min",0.35631,0.40264,0.43203,0.49334,0.53663,0.53148,0.52787,0.53585
"18857/234.0970mz/31.06min",0.35626,0.28904,0.2741,0.27282,0.30451,0.37364,0.41986,0.54229
"12453/805.3275mz/16.19min",0.35607,0.286,0.48758,0.56794,0.56544,0.56857,0.57316,0.56555
"10381/517.1338mz/13.49min",0.35569,0.60872,0.84503,0.82923,0.82876,0.83201,0.83478,0.82462
"13997/410.2382mz/18.81min",0.35538,0.32887,0.54769,0.56713,0.55832,0.54886,0.54246,0.57604
"3553/307.0832mz/2.24min",0.35514,0.29666,0.29441,0.35693,0.37112,0.4297,0.4465,0.44114
"9592/602.2737mz/12.62min",0.35504,1.2745,1.2861,1.2611,1.2399,1.2225,1.2099,1.1939
"17010/124.0869mz/28.46min",0.35496,0.31263,0.32157,0.37226,0.37671,0.39161,0.56004,0.55263
"18332/234.0970mz/29.70min",0.35489,0.31068,0.41687,0.44158,0.43486,0.43633,0.46728,0.48639
"2224/289.0916mz/1.63min",0.35463,0.34688,0.34385,0.41955,0.44779,0.44031,0.46534,0.46165
"6859/454.0189mz/9.76min",0.35438,0.28802,0.49846,0.4912,0.49661,0.51478,0.5079,0.51006
"3294/664.1157mz/2.20min",0.35423,0.36935,0.34894,0.35078,0.3453,0.358,0.36173,0.36031
"3787/46.9955mz/2.44min",0.35408,2.1227,2.0802,2.0487,2.0145,1.9908,1.9822,1.9586
"16473/614.4834mz/28.00min",0.3536,0.63114,0.66746,0.65453,0.74235,0.75619,0.7802,0.77628
"5672/186.9561mz/7.69min",0.35359,0.39047,0.36962,0.36514,0.36235,0.37238,0.54238,0.5442
"11775/411.1130mz/15.29min",0.3532,0.92519,0.87261,0.85919,0.84577,0.83164,0.81873,0.81049
"13613/823.3708mz/18.00min",0.3532,0.39121,0.37746,0.38703,0.39124,0.5031,0.49425,0.52047
"18237/570.4572mz/29.46min",0.35282,0.44326,0.4234,0.41595,0.43651,0.43969,0.43162,0.47677
"11143/409.2066mz/14.27min",0.35273,0.58817,0.62881,0.61719,0.6066,0.61992,0.61421,0.61108
"20289/243.9663mz/33.77min",0.35227,0.35036,0.55853,0.65573,0.64534,0.63527,0.71664,0.70711
"12376/297.1091mz/16.15min",0.35212,1.1397,1.0723,1.0565,1.0402,1.035,1.0168,1.0043
"19214/162.0761mz/31.97min",0.35207,0.33022,0.42419,0.4222,0.42802,0.46383,0.45597,0.45135
"8688/323.2061mz/11.77min",0.35198,0.46184,0.49286,0.48572,0.4774,0.47122,0.47988,0.47408
"10553/405.1292mz/13.61min",0.35193,0.39194,0.36896,0.36215,0.35954,0.46181,0.46442,0.46812
"4622/203.0549mz/4.31min",0.3519,0.31686,0.40534,0.43804,0.43898,0.43373,0.45524,0.52815
"4804/298.1494mz/4.85min",0.35184,0.28199,0.47336,0.4843,0.48319,0.47505,0.46988,0.48175
"1239/255.9438mz/1.17min",0.35138,0.37659,0.46893,0.46804,0.46105,0.45418,0.44745,0.44162
"13156/97.0283mz/17.08min",0.35037,0.31053,0.39318,0.38555,0.38053,0.38212,0.37518,0.37111
"19841/105.0699mz/32.95min",0.35027,0.35175,0.49775,0.48968,0.48118,0.47892,0.524,0.55525
"13046/109.0284mz/17.03min",0.34999,0.29078,0.3491,0.34661,0.35059,0.43373,0.42922,0.42355
"11068/1135.4952mz/14.20min",0.34975,0.84938,0.80667,0.79103,0.78715,0.7913,0.80114,0.79071
"2229/325.1127mz/1.63min",0.34956,0.29807,0.29471,0.38585,0.41764,0.41377,0.45456,0.4502
"17823/482.4050mz/28.93min",0.34916,0.35157,0.33414,0.34983,0.43605,0.43069,0.43175,0.42827
"3726/116.0706mz/2.28min",0.34886,0.51556,0.5263,0.55153,0.61172,0.60436,0.60176,0.61628
"11760/249.0604mz/15.27min",0.3486,0.68564,0.6687,0.66496,0.66264,0.68652,0.68596,0.67884
"1168/198.9399mz/1.16min",0.34805,0.28035,0.29456,0.29323,0.28906,0.29227,0.28758,0.28434
"9341/299.1122mz/12.36min",0.34804,0.65475,0.70577,0.71876,0.71307,0.70534,0.7232,0.71364
"7827/416.1550mz/10.70min",0.34794,0.30931,0.477,0.47504,0.48878,0.48585,0.50279,0.49687
"12176/347.1697mz/15.87min",0.34787,0.28621,0.58403,0.57323,0.56332,0.5571,0.559,0.55188
"5976/320.0551mz/8.38min",0.34769,0.33786,0.35126,0.40439,0.44834,0.45587,0.45137,0.44581
"13970/549.2954mz/18.68min",0.34754,1.1122,1.0766,1.0843,1.0672,1.0723,1.0533,1.0439
"5114/132.0808mz/5.64min",0.34633,0.66525,0.657,0.67804,0.67985,0.7447,0.73315,0.73001
"20301/261.9768mz/33.78min",0.34556,0.28139,0.62944,0.77392,0.76293,0.75247,0.80549,0.81682
"11221/249.0603mz/14.38min",0.34466,0.67367,0.66903,0.66054,0.64898,0.64026,0.62852,0.62225
"17603/403.2324mz/28.73min",0.34404,0.44822,0.42723,0.4247,0.41872,0.41498,0.43422,0.61159
"14684/346.1348mz/21.71min",0.34363,0.2759,0.25998,0.33232,0.35762,0.35972,0.35329,0.34922
"18395/201.9755mz/29.86min",0.34349,0.27862,0.27796,0.27454,0.31441,0.54837,0.56253,0.70592
"19191/201.9756mz/31.78min",0.34346,0.28038,0.2929,0.30895,0.30362,0.30747,0.33238,0.48694
"20658/243.9663mz/34.64min",0.34295,0.40274,0.67953,0.7533,0.74067,0.72898,0.84338,0.83809
"3126/306.9970mz/2.09min",0.34272,0.29901,0.34269,0.3381,0.33661,0.3658,0.48109,0.49345
"20358/145.0495mz/33.92min",0.34197,0.44913,0.72864,0.7683,0.76028,0.74742,0.81662,0.8093
"4540/221.0655mz/4.12min",0.34125,0.36994,0.84423,0.83159,0.87022,0.85991,0.86871,0.86514
"13097/461.0923mz/17.04min",0.34091,0.41485,0.56756,0.55705,0.5501,0.56043,0.55168,0.54578
